endTime,artistName,trackName,msPlayed,,,,,,,,,,,
12/13/2019 19:49,Ebba Grön,Beväpna er,203373,,,,,,,,,,,
12/13/2019 19:52,Ebba Grön,Vad har jag gjort?,134804,,,,,,,,,,,
12/13/2019 19:55,Édith Piaf,La Vie en rose,192864,,,,,,,,,,,
12/13/2019 19:58,Édith Piaf,J'm'en fous pas mal,131378,,,,,,,,,,,
12/13/2019 20:01,Drake,Started From the Bottom,174120,,,,,,,,,,,
12/13/2019 20:45,Kanye West,POWER,1131,,,,,,,,,,,
12/13/2019 20:50,Bagarre,Le gouffre (Yan Wagner Belgian Trip),292408,,,,,,,,,,,
12/13/2019 20:54,Yaeji,One More,2535,,,,,,,,,,,
12/13/2019 20:54,Grauzone,Eisbär,254055,,,,,,,,,,,
12/13/2019 20:55,Kornél Kovács,Metropolis,34992,,,,,,,,,,,
12/13/2019 21:08,Vegyn,Debold,8359,,,,,,,,,,,
12/13/2019 21:08,EMMANUELLE,Italove,173522,,,,,,,,,,,
12/13/2019 21:08,Motor City Drum Ensemble,Raw Cuts #2,7732,,,,,,,,,,,
12/13/2019 21:12,Bella Boo,Your Girlfriend,211849,,,,,,,,,,,
12/13/2019 21:13,J Dilla,Dillatronic 09,42187,,,,,,,,,,,
12/13/2019 22:53,A$AP Rocky,Purity (feat. Frank Ocean),928,,,,,,,,,,,
12/13/2019 22:53,Frank Ocean,Novacane,8730,,,,,,,,,,,
12/13/2019 22:53,Frank Ocean,Ivy,1393,,,,,,,,,,,
12/13/2019 22:53,J. Cole,Work Out,1625,,,,,,,,,,,
12/13/2019 22:53,"Tyler, The Creator","FUCKING YOUNG / PERFECT (feat. Charlie Wilson, Chaz Bundick, Sydney Bennett & Kali Uchis)",464,,,,,,,,,,,
12/13/2019 22:55,Sjuttisju,Från Södermalm,15557,,,,,,,,,,,
12/13/2019 22:55,Madi Banja,Pa Dibba,278,,,,,,,,,,,
12/13/2019 22:55,Kenta,Just idag är jag stark,114172,,,,,,,,,,,
12/13/2019 22:56,Sofia Karlsson,Gamla Hammarby,47554,,,,,,,,,,,
12/13/2019 22:58,ABBA,Dancing Queen,9775,,,,,,,,,,,
12/13/2019 22:58,Janne Svensson,Hem till Söder,116471,,,,,,,,,,,
12/13/2019 23:03,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),266314,,,,,,,,,,,
12/13/2019 23:06,Little Jinder,Inga E Som Vi E - HNNY Remix,115293,,,,,,,,,,,
12/14/2019 13:44,Little Jinder,Inga E Som Vi E - HNNY Remix,341127,,,,,,,,,,,
12/14/2019 13:49,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),292613,,,,,,,,,,,
12/14/2019 15:53,ABBA,The Winner Takes It All,70588,,,,,,,,,,,
12/14/2019 15:59,Frank Ocean,Novacane,319957,,,,,,,,,,,
12/14/2019 16:03,Frank Ocean,White Ferrari,248807,,,,,,,,,,,
12/14/2019 16:04,ABBA,Mamma Mia,4023,,,,,,,,,,,
12/14/2019 16:08,Frank Ocean,Pink + White,1764,,,,,,,,,,,
12/14/2019 16:08,Frank Ocean,Self Control,247965,,,,,,,,,,,
12/14/2019 16:12,Frank Ocean,Ivy,249191,,,,,,,,,,,
12/14/2019 16:15,Frank Ocean,Pink + White,184516,,,,,,,,,,,
12/14/2019 16:17,Frank Ocean,Be Yourself,86943,,,,,,,,,,,
12/14/2019 16:17,Frank Ocean,Solo,36000,,,,,,,,,,,
12/14/2019 16:25,CJ Bolland,Camargue 2019 - Enrico Sangiuliano Remix,446403,,,,,,,,,,,
12/14/2019 16:32,Honey Dijon,808 State Of Mind (feat. Shaun J. Wright & Alinka),420675,,,,,,,,,,,
12/14/2019 17:07,ISABELLA,Residual,133037,,,,,,,,,,,
12/14/2019 17:19,Lordi,Hard Rock Hallelujah,2986,,,,,,,,,,,
12/14/2019 17:23,The Killers,Mr. Brightside,222106,,,,,,,,,,,
12/14/2019 17:26,The Killers,When You Were Young,183672,,,,,,,,,,,
12/14/2019 17:26,The Killers,Somebody Told Me,47043,,,,,,,,,,,
12/14/2019 17:31,The Rolling Stones,"Paint It, Black",180999,,,,,,,,,,,
12/14/2019 17:35,The Midnight,America Online,228670,,,,,,,,,,,
12/14/2019 17:37,Daft Punk,Robot Rock,137996,,,,,,,,,,,
12/14/2019 17:41,The Weeknd,Blinding Lights,169250,,,,,,,,,,,
12/14/2019 18:11,The Weeknd,Heartless,1044,,,,,,,,,,,
12/14/2019 18:18,Daft Punk,Around the World,393671,,,,,,,,,,,
12/14/2019 18:19,Hasse & Tage,Goddag goddag,33181,,,,,,,,,,,
12/14/2019 18:20,Hasse & Tage,Fläska på med musik,50944,,,,,,,,,,,
12/14/2019 18:22,Trazan & Banarne,Fantomens brallor,116893,,,,,,,,,,,
12/14/2019 18:26,Carola,Tommy tycker om mig,232773,,,,,,,,,,,
12/14/2019 18:29,Carola,Säg mig var du står,229666,,,,,,,,,,,
12/14/2019 18:32,Carola,Nu tändas tusen juleljus,161146,,,,,,,,,,,
12/14/2019 18:39,Tommy Körberg,Julen är här,134607,,,,,,,,,,,
12/14/2019 18:43,Trazan & Banarne,Balla Trazan Apansson,120853,,,,,,,,,,,
12/14/2019 18:46,Trazan & Banarne,Kalle Kobra,0,,,,,,,,,,,
12/14/2019 18:46,Trazan & Banarne,Vi har Tarzan på middag,168340,,,,,,,,,,,
12/14/2019 18:52,The Pogues,Fairytale of New York (feat. Kirsty MacColl),326960,,,,,,,,,,,
12/14/2019 18:55,Mariah Carey,All I Want for Christmas Is You,202756,,,,,,,,,,,
12/14/2019 18:59,Mariah Carey,All I Want for Christmas Is You,15168,,,,,,,,,,,
12/14/2019 18:59,Judy Garland,Merry Christmas,3529,,,,,,,,,,,
12/14/2019 18:59,Bobby Helms,Jingle Bell Rock,136932,,,,,,,,,,,
12/14/2019 19:00,Johnny Cash,The Little Drummer Boy,34342,,,,,,,,,,,
12/14/2019 19:00,Jamie Cullum,Let It Snow,11795,,,,,,,,,,,
12/14/2019 19:01,Tommy Körberg,O helga natt,29280,,,,,,,,,,,
12/14/2019 19:02,Tommy Körberg,Gläns över sjö och strand,113406,,,,,,,,,,,
12/14/2019 19:08,EMMANUELLE,Italove,319458,,,,,,,,,,,
12/14/2019 19:10,Paradis,Toi Et Moi,116738,,,,,,,,,,,
12/14/2019 19:18,Ray Tracing,Mariopaint,200829,,,,,,,,,,,
12/14/2019 19:20,Tsunami,Fly Butta,6455,,,,,,,,,,,
12/14/2019 19:22,Vito Ricci,I'm At That Party Right Now - Original Mix,86447,,,,,,,,,,,
12/14/2019 19:22,Ray Tracing,Mariopaint,6013,,,,,,,,,,,
12/14/2019 19:23,Huncho Jack,Saint,1114,,,,,,,,,,,
12/14/2019 19:23,Travis Scott,NO BYSTANDERS,928,,,,,,,,,,,
12/14/2019 19:23,Vito Ricci,I'm At That Party Right Now - Original Mix,72492,,,,,,,,,,,
12/14/2019 19:23,Travis Scott,5% TINT,232,,,,,,,,,,,
12/14/2019 19:23,Migos,White Sand,1184,,,,,,,,,,,
12/14/2019 19:23,Travis Scott,A-Team,557,,,,,,,,,,,
12/14/2019 19:23,Young Thug,pick up the phone,2623,,,,,,,,,,,
12/14/2019 19:23,Travis Scott,Watch (feat. Lil Uzi Vert & Kanye West),1811,,,,,,,,,,,
12/14/2019 19:23,Travis Scott,WHO? WHAT!,580,,,,,,,,,,,
12/14/2019 19:25,Kendrick Lamar,Big Shot (with Travis Scott),63320,,,,,,,,,,,
12/14/2019 19:27,Jace Hall,I Play Wow - Feat. Benny Cassette,41447,,,,,,,,,,,
12/14/2019 19:27,Avicii,Levels - Radio Edit,110944,,,,,,,,,,,
12/14/2019 19:30,Yung Lean,Helt Ensam (Outro),185680,,,,,,,,,,,
12/14/2019 19:37,Yung Lean,Ghosttown,231059,,,,,,,,,,,
12/14/2019 19:46,Frank Ocean,Self Control,178793,,,,,,,,,,,
12/14/2019 19:47,Travis Scott,goosebumps,39427,,,,,,,,,,,
12/14/2019 19:48,Fatima Yamaha,What's a Girl to Do,82059,,,,,,,,,,,
12/14/2019 19:51,Niconé,Acid Riot,185225,,,,,,,,,,,
12/14/2019 19:52,Boris Brejcha,FEAR,63065,,,,,,,,,,,
12/14/2019 19:53,Yung Lean,Kyoto,859,,,,,,,,,,,
12/14/2019 19:56,Boris Brejcha,FEAR,144010,,,,,,,,,,,
12/14/2019 19:57,Yung Lean,Kyoto,34713,,,,,,,,,,,
12/14/2019 19:58,David Hasselhoff,"True Survivor - From ""Kung Fury""",47879,,,,,,,,,,,
12/14/2019 20:06,Delhia De France,Tremors :Nemesis - Adriatique Remix,460952,,,,,,,,,,,
12/14/2019 20:14,Adriatique,Voices From The Dawn,19641,,,,,,,,,,,
12/14/2019 20:18,Ebba Grön,Mamma pappa barn,210739,,,,,,,,,,,
12/14/2019 20:56,Ebba Grön,We´re Only In It For The Drugs No.1,11394,,,,,,,,,,,
12/14/2019 21:07,Mo-Do,Eins Zwei Polizei,2252,,,,,,,,,,,
12/14/2019 21:08,Ebba Grön,We´re Only In It For The Drugs No.1,510,,,,,,,,,,,
12/14/2019 21:21,Mo-Do,Eins Zwei Polizei,12353,,,,,,,,,,,
12/14/2019 21:37,Ray Tracing,Mariopaint,6315,,,,,,,,,,,
12/14/2019 21:37,EMMANUELLE,Italove,154528,,,,,,,,,,,
12/14/2019 21:41,Against All Logic,Cityfade,234312,,,,,,,,,,,
12/14/2019 21:42,Midland,Final Credits - Mixed,52778,,,,,,,,,,,
12/14/2019 21:48,Stormzy,Audacity (feat. Headie One),30348,,,,,,,,,,,
12/15/2019 16:25,mr.neab,daily driver,136101,,,,,,,,,,,
12/15/2019 16:27,sad boy with a laptop,You're the Dream I Never Wanna Wake Up From,141000,,,,,,,,,,,
12/15/2019 16:29,j'san,"i'm in love with u, sorry",90315,,,,,,,,,,,
12/15/2019 16:32,Nohidea,forgive me,151578,,,,,,,,,,,
12/15/2019 16:34,j'san,when the leaves come falling down,121904,,,,,,,,,,,
12/15/2019 16:36,chief.,2:59,122127,,,,,,,,,,,
12/15/2019 16:39,Jay-Lounge,Reality Check,224815,,,,,,,,,,,
12/15/2019 16:42,eevee,belas,181638,,,,,,,,,,,
12/15/2019 16:44,Elijah Who,black coffee,73966,,,,,,,,,,,
12/15/2019 16:46,Leavv,fountain,112941,,,,,,,,,,,
12/15/2019 16:48,Idealism,Wanna Know,132872,,,,,,,,,,,
12/15/2019 16:50,Elijah Who,we used to talk every night,122749,,,,,,,,,,,
12/15/2019 16:52,Monty Datta,Can't Love Myself,122723,,,,,,,,,,,
12/15/2019 16:53,j'san,waking up in the park,68571,,,,,,,,,,,
12/15/2019 16:54,Wun Two,Sk8teing in Central Park,73077,,,,,,,,,,,
12/15/2019 16:56,[bsd.u],French Inhale,108078,,,,,,,,,,,
12/15/2019 16:57,Delayde,viaduct creek,84000,,,,,,,,,,,
12/15/2019 18:14,Tomppabeats,Will You Stay Here with Me,18538,,,,,,,,,,,
12/15/2019 18:18,Råby,Jett on Jett,226157,,,,,,,,,,,
12/15/2019 18:21,Råby,Misären,159844,,,,,,,,,,,
12/15/2019 18:24,Råby,FTP,161072,,,,,,,,,,,
12/15/2019 18:28,Råby,Cuttmutt,254198,,,,,,,,,,,
12/15/2019 18:29,Råby,FTP,44917,,,,,,,,,,,
12/15/2019 18:31,Ant Wan,Va Mig,165600,,,,,,,,,,,
12/15/2019 18:35,Ant Wan,Hon,222962,,,,,,,,,,,
12/15/2019 18:38,Ant Wan,Kall,174250,,,,,,,,,,,
12/15/2019 18:40,Ant Wan,Je T'aime,138224,,,,,,,,,,,
12/15/2019 18:43,Ant Wan,Ya Rab,163111,,,,,,,,,,,
12/15/2019 19:23,Ant Wan,Maria,10910,,,,,,,,,,,
12/16/2019 7:11,Frank Ocean,Novacane,683477,,,,,,,,,,,
12/16/2019 7:17,Frank Ocean,Nikes,314075,,,,,,,,,,,
12/16/2019 7:25,Mac Miller,Weekend (feat. Miguel),165264,,,,,,,,,,,
12/16/2019 7:26,Råby,Misären,6210,,,,,,,,,,,
12/16/2019 7:28,Råby,Misären,122672,,,,,,,,,,,
12/16/2019 7:33,Råby,Jett on Jett,343965,,,,,,,,,,,
12/16/2019 7:37,Stormzy,Audacity (feat. Headie One),245920,,,,,,,,,,,
12/16/2019 7:37,The Breeders,Off You,2162,,,,,,,,,,,
12/16/2019 7:38,Idealism,Wanna Know,3168,,,,,,,,,,,
12/16/2019 7:40,Råby,Misären,110503,,,,,,,,,,,
12/16/2019 7:48,Råby,Jett on Jett,266577,,,,,,,,,,,
12/16/2019 7:51,Ant Wan,Va Mig,165600,,,,,,,,,,,
12/16/2019 7:55,Looptroop Rockers,Reclaim the City,255733,,,,,,,,,,,
12/16/2019 7:58,Jaykae,On The Way Home (feat. Bowzer Boss),173934,,,,,,,,,,,
12/16/2019 8:02,Gang Starr,Above The Clouds,225693,,,,,,,,,,,
12/16/2019 8:05,Urge Overkill,"Girl, You'll Be a Woman Soon",189626,,,,,,,,,,,
12/16/2019 8:08,Ant Wan,Kall,174250,,,,,,,,,,,
12/16/2019 8:11,MorMor,Won't Let You,205889,,,,,,,,,,,
12/16/2019 8:14,Jireel,Criminal,179053,,,,,,,,,,,
12/16/2019 8:18,Linkin Park,In the End,216880,,,,,,,,,,,
12/16/2019 8:20,Krept & Konan,I Spy,107882,,,,,,,,,,,
12/16/2019 8:24,Ant Wan,Va Mig,240368,,,,,,,,,,,
12/16/2019 8:26,Ant Wan,Maria,139000,,,,,,,,,,,
12/16/2019 8:30,Ant Wan,Ikon,219386,,,,,,,,,,,
12/16/2019 8:33,Ant Wan,Ikon,144545,,,,,,,,,,,
12/16/2019 8:40,Råby,Misären,298,,,,,,,,,,,
12/16/2019 8:40,Ant Wan,Mitt Liv,125653,,,,,,,,,,,
12/16/2019 8:42,Råby,Jett on Jett,107904,,,,,,,,,,,
12/16/2019 8:42,Ant Wan,Ikon,2111,,,,,,,,,,,
12/16/2019 8:44,Ant Wan,Livsstil,125866,,,,,,,,,,,
12/16/2019 8:46,Ant Wan,Va Mig,100565,,,,,,,,,,,
12/16/2019 8:46,Yung Lean,Helt Ensam (Outro),9578,,,,,,,,,,,
12/16/2019 8:53,Midland,Final Credits - Mixed,333056,,,,,,,,,,,
12/16/2019 16:14,Midland,Final Credits - Mixed,87637,,,,,,,,,,,
12/16/2019 16:17,Ant Wan,Va Mig,229802,,,,,,,,,,,
12/16/2019 16:20,Ant Wan,Maria,175189,,,,,,,,,,,
12/16/2019 16:24,Ant Wan,Mama,209411,,,,,,,,,,,
12/16/2019 17:20,Råby,Jett on Jett,219297,,,,,,,,,,,
12/16/2019 17:40,Ant Wan,Va Mig,165600,,,,,,,,,,,
12/16/2019 17:41,Dave,Professor X,45192,,,,,,,,,,,
12/16/2019 19:18,Ant Wan,Hon,185864,,,,,,,,,,,
12/17/2019 7:34,Råby,Jett on Jett,448,,,,,,,,,,,
12/17/2019 7:38,Råby,Jett on Jett,224042,,,,,,,,,,,
12/17/2019 7:40,Råby,Misären,82261,,,,,,,,,,,
12/17/2019 7:41,Ant Wan,Va Mig,68671,,,,,,,,,,,
12/17/2019 7:41,Ant Wan,Thug,4266,,,,,,,,,,,
12/17/2019 7:42,Ant Wan,Kokain City,79637,,,,,,,,,,,
12/17/2019 7:44,Ant Wan,Ikon,109632,,,,,,,,,,,
12/17/2019 7:47,Ant Wan,Livsstil,201856,,,,,,,,,,,
12/17/2019 7:48,Yung Lean,Helt Ensam (Outro),1109,,,,,,,,,,,
12/17/2019 7:48,Ant Wan,Flera Days,20607,,,,,,,,,,,
12/17/2019 7:48,Midland,Final Credits - Mixed,1365,,,,,,,,,,,
12/17/2019 7:51,Jacques,Tout est magnifique,185087,,,,,,,,,,,
12/17/2019 7:53,Honey Dijon,808 State Of Mind (feat. Shaun J. Wright & Alinka),151082,,,,,,,,,,,
12/17/2019 8:01,Honey Dijon,Thunda (feat. John Mendelsohn) - HNNY Remix,440121,,,,,,,,,,,
12/17/2019 14:58,Alan Fitzpatrick,You Got Me - Slam Track Series Remix,260712,,,,,,,,,,,
12/17/2019 14:58,Honey Dijon,Thunda (feat. John Mendelsohn) - HNNY Remix,6954,,,,,,,,,,,
12/17/2019 14:59,Joji,CAN'T GET OVER YOU (feat. Clams Casino),46058,,,,,,,,,,,
12/17/2019 14:59,Evan Bartels,"The Devil, God & Me",6826,,,,,,,,,,,
12/17/2019 15:00,Kodaline,All I Want,5845,,,,,,,,,,,
12/17/2019 15:00,Råby,Misären,5311,,,,,,,,,,,
12/17/2019 15:00,Joji,SLOW DANCING IN THE DARK,7935,,,,,,,,,,,
12/17/2019 15:00,Kodaline,The One,10474,,,,,,,,,,,
12/17/2019 15:06,Råby,FTP,180281,,,,,,,,,,,
12/17/2019 15:07,Råby,Cuttmutt,88168,,,,,,,,,,,
12/17/2019 15:08,Ozzy,MS FASHIONISTA (feat. Ant Wan),33301,,,,,,,,,,,
12/17/2019 15:08,Dree Low,SANTA LUCIA,26922,,,,,,,,,,,
12/17/2019 15:09,P.J,INGA ALTERNATIV,15871,,,,,,,,,,,
12/17/2019 15:09,Adel,No Cap,29077,,,,,,,,,,,
12/17/2019 15:09,Z.E,KLICK,7125,,,,,,,,,,,
12/17/2019 15:09,Z.E,Branschen - Recorded at Spotify Studios Stockholm,5226,,,,,,,,,,,
12/17/2019 15:09,Z.E,Fyller,3157,,,,,,,,,,,
12/17/2019 18:29,Alan Fitzpatrick,You Got Me - Slam Track Series Remix,3310,,,,,,,,,,,
12/17/2019 18:31,Frank Ocean,Good Guy,11630,,,,,,,,,,,
12/17/2019 18:31,Frank Ocean,Sierra Leone,101180,,,,,,,,,,,
12/17/2019 18:32,Frank Ocean,Pilot Jones,43650,,,,,,,,,,,
12/17/2019 18:32,Frank Ocean,Pilot Jones,4870,,,,,,,,,,,
12/17/2019 18:32,Frank Ocean,Crack Rock,15990,,,,,,,,,,,
12/17/2019 18:42,Z.E,74 BARS,130965,,,,,,,,,,,
12/17/2019 19:02,Frank Ocean,Lens,56290,,,,,,,,,,,
12/17/2019 19:03,Earl Sweatshirt,Grief,31030,,,,,,,,,,,
12/17/2019 19:03,Earl Sweatshirt,Huey,52900,,,,,,,,,,,
12/17/2019 19:54,Frank Ocean,Seigfried,200830,,,,,,,,,,,
12/18/2019 7:25,Råby,Jett on Jett,149,,,,,,,,,,,
12/18/2019 7:25,Råby,Misären,2474,,,,,,,,,,,
12/18/2019 7:33,Stormzy,Audacity (feat. Headie One),474730,,,,,,,,,,,
12/18/2019 7:36,Stormzy,Vossi Bop,196266,,,,,,,,,,,
12/18/2019 7:39,AJ Tracey,Wifey Riddim 3,68906,,,,,,,,,,,
12/18/2019 15:19,Joji,CAN'T GET OVER YOU (feat. Clams Casino),192,,,,,,,,,,,
12/18/2019 15:35,Råby,Misären,1600,,,,,,,,,,,
12/18/2019 15:35,Joji,SLOW DANCING IN THE DARK,82154,,,,,,,,,,,
12/18/2019 15:39,Råby,Jett on Jett,218090,,,,,,,,,,,
12/18/2019 16:28,Joji,CAN'T GET OVER YOU (feat. Clams Casino),7829,,,,,,,,,,,
12/18/2019 16:28,Joji,SLOW DANCING IN THE DARK,3733,,,,,,,,,,,
12/18/2019 16:29,Råby,Misären,100181,,,,,,,,,,,
12/18/2019 17:36,Råby,Misären,7445,,,,,,,,,,,
12/18/2019 17:39,Frank Ocean,Chanel,210285,,,,,,,,,,,
12/18/2019 17:41,Frank Ocean,In My Room,133680,,,,,,,,,,,
12/18/2019 17:46,Frank Ocean,Nights,307151,,,,,,,,,,,
12/18/2019 17:49,Frank Ocean,Pink + White,184516,,,,,,,,,,,
12/18/2019 17:54,Frank Ocean,Ivy,249191,,,,,,,,,,,
12/18/2019 17:57,Frank Ocean,Thinkin Bout You,200746,,,,,,,,,,,
12/18/2019 18:02,Frank Ocean,DHL,249392,,,,,,,,,,,
12/18/2019 18:06,Calvin Harris,Slide (feat. Frank Ocean & Migos),230813,,,,,,,,,,,
12/18/2019 18:10,Frank Ocean,Super Rich Kids,2175,,,,,,,,,,,
12/18/2019 18:10,Frank Ocean,Novacane,249220,,,,,,,,,,,
12/18/2019 18:10,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),1536,,,,,,,,,,,
12/18/2019 18:10,Frank Ocean,Lost,4181,,,,,,,,,,,
12/18/2019 18:11,Frank Ocean,Moon River,61034,,,,,,,,,,,
12/18/2019 18:15,Frank Ocean,White Ferrari,248807,,,,,,,,,,,
12/18/2019 18:23,Joji,CAN'T GET OVER YOU (feat. Clams Casino),2346,,,,,,,,,,,
12/18/2019 18:23,Frank Ocean,Seigfried,96493,,,,,,,,,,,
12/18/2019 18:25,Beowülf,I Don't Need Him (Community Beat),96938,,,,,,,,,,,
12/18/2019 18:25,Jetson,Archy,4736,,,,,,,,,,,
12/18/2019 18:27,Sweethart,Lonely Together,138605,,,,,,,,,,,
12/18/2019 18:29,Jetson,Archy,113454,,,,,,,,,,,
12/18/2019 19:01,Beowülf,I Don't Need Him (Community Beat),11050,,,,,,,,,,,
12/18/2019 19:01,Yoste,Chihiro,168443,,,,,,,,,,,
12/18/2019 19:02,Beowülf,Lose A Friend,15082,,,,,,,,,,,
12/18/2019 19:02,Beowülf,How Miserable Do I Have to Be Before You're Happy,6634,,,,,,,,,,,
12/18/2019 19:02,Beowülf,We Accept the Love We Think We Deserve,4736,,,,,,,,,,,
12/18/2019 19:02,Beowülf,Today Is a Gift,10538,,,,,,,,,,,
12/18/2019 19:02,Sarcastic Sounds,Runaway,5930,,,,,,,,,,,
12/18/2019 19:02,Beowülf,Is It Too Late for Me,8789,,,,,,,,,,,
12/18/2019 19:03,Madson.,You Better Catch the Train,27242,,,,,,,,,,,
12/18/2019 19:03,Beowülf,Please Don't Go,34133,,,,,,,,,,,
12/18/2019 19:04,Beowülf,Pure Heart,20394,,,,,,,,,,,
12/18/2019 19:05,Beowülf,In My Eyes,65066,,,,,,,,,,,
12/18/2019 19:06,Fudasca,I Wrote You a Letter,9429,,,,,,,,,,,
12/18/2019 19:06,Monty Datta,Can't Love Myself,12522,,,,,,,,,,,
12/18/2019 19:06,Dio Spirit,La Vie en Kisses,51669,,,,,,,,,,,
12/18/2019 19:06,Monty Datta,Sing to You,6912,,,,,,,,,,,
12/18/2019 19:06,Teqkoi,I'm Not Enough and I'm Sorry,12074,,,,,,,,,,,
12/18/2019 19:07,Monty Datta,Say Goodbye,10026,,,,,,,,,,,
12/18/2019 19:07,Monty Datta,With Somebody Else,9685,,,,,,,,,,,
12/18/2019 19:07,Monty Datta,Your Voice,5546,,,,,,,,,,,
12/18/2019 19:08,Monty Datta,Say Goodbye,44757,,,,,,,,,,,
12/18/2019 19:08,Teqkoi,I'm Not Enough and I'm Sorry,5418,,,,,,,,,,,
12/18/2019 19:09,Snøw,You Don't Want Me Anymore,60543,,,,,,,,,,,
12/18/2019 19:09,moow,Rain,4010,,,,,,,,,,,
12/18/2019 19:09,[bsd.u],reflection,10026,,,,,,,,,,,
12/18/2019 19:09,Inteus,Fire on Me,11157,,,,,,,,,,,
12/18/2019 19:09,moow,I Gonna Die,6677,,,,,,,,,,,
12/18/2019 19:10,Edo Vibes,Shimbashi,8789,,,,,,,,,,,
12/18/2019 19:10,moow,La Vie en Rose,20864,,,,,,,,,,,
12/18/2019 19:10,Donawhale,Running (드라마 `커피프린스 1호점` 삽입곡),26197,,,,,,,,,,,
12/18/2019 19:10,IZ*ONE,La Vie en Rose,9685,,,,,,,,,,,
12/18/2019 19:10,Donawhale,Echo,4714,,,,,,,,,,,
12/18/2019 19:10,Donawhale,비오는 밤,9322,,,,,,,,,,,
12/18/2019 19:11,Édith Piaf,La vie en rose,27008,,,,,,,,,,,
12/18/2019 19:11,Christina Rosenvinge,La Flor Entre la Vía,8448,,,,,,,,,,,
12/18/2019 19:12,Sophie Milman,La Vie En Rose,16575,,,,,,,,,,,
12/18/2019 19:12,Zaz,La vie en rose,2453,,,,,,,,,,,
12/18/2019 19:12,Lucy Dacus,La Vie En Rose,6805,,,,,,,,,,,
12/18/2019 19:12,Daniela Andrade,La Vie En Rose,12480,,,,,,,,,,,
12/18/2019 19:12,DJ Antoine,La Vie en Rose - DJ Antoine & Mad Mark 2k17 Mix,3968,,,,,,,,,,,
12/18/2019 19:12,Aldo Colonna,La via en rose,3434,,,,,,,,,,,
12/18/2019 19:12,Laura Fygi,La vie en rose,5333,,,,,,,,,,,
12/18/2019 19:12,Grace Jones,La vie en rose,5269,,,,,,,,,,,
12/18/2019 19:13,Ray Hamilton Orchestra,La via en rose,2752,,,,,,,,,,,
12/18/2019 19:13,Art Phillips,La Vie En Rose,4543,,,,,,,,,,,
12/18/2019 19:13,Gypsy Jazz Caravan,La Vie En Rose,4650,,,,,,,,,,,
12/18/2019 19:13,DJ Antoine,La Vie en Rose - DJ Antoine Vs. Mad Mark 2k17 Mix,2730,,,,,,,,,,,
12/18/2019 19:14,Lady Gaga,La Vie En Rose,31061,,,,,,,,,,,
12/18/2019 19:14,Wild Rivers,Heart Attack,9535,,,,,,,,,,,
12/18/2019 19:14,Michael Bublé,La vie en rose (feat. Cécile McLorin Salvant),5354,,,,,,,,,,,
12/18/2019 19:14,Édith Piaf,La Vie en rose,2026,,,,,,,,,,,
12/18/2019 19:14,IZ*ONE,La Vie en Rose,1023,,,,,,,,,,,
12/18/2019 19:14,Laura Fygi,La vie en rose,1109,,,,,,,,,,,
12/18/2019 19:15,chloe moriondo,Silly Girl,17408,,,,,,,,,,,
12/18/2019 19:17,tajima hal,Grape Choice,7637,,,,,,,,,,,
12/18/2019 19:18,Ödland,Østersøen,22720,,,,,,,,,,,
12/18/2019 19:18,Ödland,The Queen Of Hearts,6847,,,,,,,,,,,
12/18/2019 19:18,Ödland,Après avoir décroché les étoiles,6250,,,,,,,,,,,
12/18/2019 19:18,Ödland,The Golden Mountain,4671,,,,,,,,,,,
12/18/2019 19:18,tajima hal,Ms August,8149,,,,,,,,,,,
12/18/2019 19:19,Ödland,Östersund,15253,,,,,,,,,,,
12/18/2019 19:19,Ödland,L'enlèvement d'Europe,26239,,,,,,,,,,,
12/18/2019 19:20,Ödland,Santa Lucia,74431,,,,,,,,,,,
12/18/2019 19:21,Goomar,Sans moi,31914,,,,,,,,,,,
12/18/2019 19:21,Mounika.,De roses et de colombes,35200,,,,,,,,,,,
12/18/2019 19:21,Mounika.,Left Me,9983,,,,,,,,,,,
12/18/2019 19:22,Mounika.,Long Silent,25088,,,,,,,,,,,
12/18/2019 19:22,Mounika.,De roses et de colombes,2538,,,,,,,,,,,
12/18/2019 19:22,Mounika.,I Feel Love,9429,,,,,,,,,,,
12/18/2019 19:22,Mounika.,Cut My Hair,16874,,,,,,,,,,,
12/18/2019 19:23,Goomar,Sans moi,45909,,,,,,,,,,,
12/18/2019 19:23,Brigitte Bardot,Bonnie And Clyde,3712,,,,,,,,,,,
12/18/2019 19:24,eevee,belas,9194,,,,,,,,,,,
12/18/2019 19:24,Flughand,Wastomi,3456,,,,,,,,,,,
12/18/2019 19:24,Brigitte Bardot,À la fin de l'été,9962,,,,,,,,,,,
12/18/2019 19:24,chuckee.,Champagne Cola,11818,,,,,,,,,,,
12/18/2019 19:24,Brigitte Bardot,Je t'aime moi non plus,20053,,,,,,,,,,,
12/18/2019 19:24,Mounika.,De roses et de colombes,2026,,,,,,,,,,,
12/18/2019 19:25,Flughand,Wastomi,28543,,,,,,,,,,,
12/18/2019 19:25,Goomar,Sans moi,2282,,,,,,,,,,,
12/18/2019 19:25,L'Indécis,Soulful,7743,,,,,,,,,,,
12/18/2019 19:25,chuckee.,Champagne Cola,1215,,,,,,,,,,,
