endTime,artistName,trackName,msPlayed
2019-10-02 19:17,Baka Not Nice,My Town (feat. Giggs),3690
2019-10-02 19:20,Bugzy Malone,Die By The Gun,173418
2019-10-02 19:21,Édith Piaf,La vie en rose,11968
2019-10-02 19:21,Édith Piaf,"Non, je ne regrette rien",11285
2019-10-02 19:23,Édith Piaf,La Vie en rose,134080
2019-10-02 19:24,Joe Dassin,Les Champs-Elysées,76117
2019-10-02 19:25,Serge Gainsbourg,Je t'aime moi non plus,8938
2019-10-03 06:29,Serge Gainsbourg,Je t'aime moi non plus,4650
2019-10-03 06:29,Joe Dassin,Les Champs-Elysées,3306
2019-10-03 06:31,Édith Piaf,"Non, je ne regrette rien",135914
2019-10-03 06:34,Édith Piaf,La vie en rose,144150
2019-10-03 06:37,Françoise Hardy,Tous les garçons et les filles - Slow,187746
2019-10-03 06:38,Gilbert Bécaud,Nathalie,69321
2019-10-03 06:43,France Gall,Laisse tomber les filles,1045
2019-10-03 06:44,Drake,Digital Dash,55338
2019-10-03 06:52,Ant Wan,Hon,447478
2019-10-03 06:59,Ant Wan,Mama,389998
2019-10-03 07:02,Ant Wan,Kokain City,217777
2019-10-03 07:05,Bad Bunny,Dime Si Te Acuerdas,126413
2019-10-03 07:07,G Body,Beepers,113706
2019-10-03 07:09,Reddo,Myself,137622
2019-10-03 07:11,G Body,Gangland,138181
2019-10-03 07:14,Nafe Smallz,Riding On E,138513
2019-10-03 07:17,Drake,Behind Barz - Bonus,141461
2019-10-03 07:21,Dave,Hangman,234725
2019-10-03 07:25,Dave,Professor X,217704
2019-10-03 07:29,Dave,Samantha,255088
2019-10-03 07:33,Dave,No Words,210904
2019-10-03 07:37,Dave,Disaster (feat. J Hus),240160
2019-10-03 07:40,M Huncho,One Summer,204750
2019-10-03 07:40,Skepta,Energy (Stay Far Away),6018
2019-10-03 07:41,M Huncho,One Summer,46076
2019-10-03 07:44,Skepta,Energy (Stay Far Away),199521
2019-10-03 07:48,Headie One,Hard To Believe,198620
2019-10-03 07:51,Chip,Thoughts,203791
2019-10-03 07:53,Fredo,Freddy,137000
2019-10-03 07:57,Omar LinX,Way With You,204612
2019-10-03 08:02,Nines,Oh My,246506
2019-10-03 08:06,Bouncer,Time,195625
2019-10-03 08:10,Dave,No Words,210904
2019-10-03 08:41,Youngs Teflon,Overseer,99891
2019-10-03 08:43,Édith Piaf,"Non, je ne regrette rien",112576
2019-10-03 08:50,Alphaville,Forever Young,420434
2019-10-03 08:53,Ant Wan,Hon,224420
2019-10-03 08:54,Dave,Disaster (feat. J Hus),8170
2019-10-03 08:55,M Huncho,One Summer,92266
2019-10-03 14:31,M Huncho,One Summer,112490
2019-10-03 14:35,Dave,Samantha,220774
2019-10-03 14:38,Dave,No Words,210904
2019-10-03 15:26,Drake,Behind Barz - Bonus,130628
2019-10-03 15:30,Dave,Hangman,234725
2019-10-03 15:34,M Huncho,One Summer,204750
2019-10-03 15:58,Skepta,Energy (Stay Far Away),18096
2019-10-03 16:05,Fatima Yamaha,What's a Girl to Do,379260
2019-10-03 18:14,Fatima Yamaha,What's a Girl to Do,219460
2019-10-03 18:14,Scattle,Remorse,14840
2019-10-03 18:14,DEADLIFE,Before the Rain Falls,5150
2019-10-03 18:14,Daniel Deluxe,Broken Seal,4710
2019-10-03 18:14,Magic Sword,In The Face Of Evil,12170
2019-10-03 18:15,Gunship,Art3mis & Parzival,53440
2019-10-03 18:19,Arcade High,Outrun This!,214751
2019-10-03 18:23,Turbo Knight,Mirrorverse,267333
2019-10-03 18:28,Zombie Hyperdrive,Red Eyes,272076
2019-10-03 19:16,Mitch Murder,Power Move,185853
2019-10-03 19:20,SIERRA,Hide,253000
2019-10-03 19:25,ASTRAL CLOUD,Paradox,306312
2019-10-03 19:31,Celldweller,My Disintegration,344204
2019-10-03 19:35,Jehst,Alcoholic Author,235413
2019-10-03 19:39,Dave,No Words,210904
2019-10-03 19:43,Omar LinX,Black Rose,281727
2019-10-03 19:47,Omar LinX,Liquor Pour,197647
2019-10-03 19:50,Octavian,100 Degrees (feat. Sam Wise),178580
2019-10-03 19:53,Dave,Professor X,217704
2019-10-03 19:56,D-Block Europe,nASSty,197250
2019-10-03 19:59,G Body,Gangland,138181
2019-10-03 20:01,Yung Tory,Picture Me,122560
2019-10-03 20:04,Drake,Behind Barz - Bonus,163120
2019-10-03 20:07,Young T & Bugsey,4x4,221027
2019-10-03 20:11,AJ Tracey,Quarterback (Secure The Bag!),207000
2019-10-03 20:14,Summer Walker,Girls Need Love (with Drake) - Remix,222374
2019-10-03 20:17,Col3trane,Superpowers (with GoldLink),182082
2019-10-03 20:23,Dave,God's Eye,316581
2019-10-03 20:26,Headie One,Hard To Believe,198620
2019-10-03 20:29,Aminé,BLACKJACK (feat. YBN Cordae) - Remix,163120
2019-10-03 20:32,Teeway,Feeling It,186927
2019-10-03 20:34,Russ Millions,Gun Lean,113154
2019-10-04 06:36,Dave,Disaster (feat. J Hus),173370
2019-10-04 06:39,Oasis,Don't Look Back in Anger,17194
2019-10-04 06:39,Russ Millions,VidaLoca,1343
2019-10-04 06:39,Dave,Samantha,173717
2019-10-04 06:46,Ant Wan,Hon,408617
2019-10-04 06:50,Travis Scott,HIGHEST IN THE ROOM,192470
2019-10-04 11:45,Parham,Solstrålar,58369
2019-10-04 11:45,Parham,Dålig start,3605
2019-10-04 11:45,Parham,Fingertoppar,1728
2019-10-04 11:46,Parham,Hon kör,51072
2019-10-04 12:51,Russ Millions,Gun Lean,100847
2019-10-04 12:53,Nafe Smallz,8 Missed Calls,95182
2019-10-04 12:55,Apparat,Sweet Unrest,143979
2019-10-04 12:58,"Johnson, Hawkins, Tatum & Durr",You Can't Blame Me,208120
2019-10-04 13:02,SD Muni,The Start,206500
2019-10-04 13:05,Dillon Cooper,Trips,182109
2019-10-04 13:07,Yung Tory,Told You,152842
2019-10-04 13:11,Little Simz,Selfish,200759
2019-10-04 15:37,Little Simz,Selfish,226096
2019-10-04 15:45,Travis Scott,HIGHEST IN THE ROOM,175720
2019-10-04 15:48,M Huncho,One Summer,204750
2019-10-04 15:52,Dave,Samantha,220774
2019-10-04 15:55,Dave,No Words,210904
2019-10-04 15:59,Dave,Disaster (feat. J Hus),240160
2019-10-04 18:55,Dave,Thiago Silva,124267
2019-10-04 18:59,Little Simz,Selfish,226096
2019-10-04 19:00,Travis Scott,HIGHEST IN THE ROOM,52038
2019-10-04 19:04,Ant Wan,Hon,286848
2019-10-04 19:08,Ant Wan,Mama,209411
2019-10-04 21:29,Ant Wan,Kall,40221
2019-10-04 21:32,Ant Wan,Kall,174250
2019-10-04 21:36,Ant Wan,Ghettostar,245025
2019-10-04 21:36,Ant Wan,Ikon,3989
2019-10-04 21:40,Ant Wan,Hon,222962
2019-10-04 21:44,Dave,Professor X,217704
2019-10-04 21:46,Drake,Behind Barz - Bonus,159740
2019-10-05 08:22,Drake,Behind Barz - Bonus,70378
2019-10-05 08:25,Travis Scott,HIGHEST IN THE ROOM,175720
2019-10-05 08:30,Ant Wan,Ghettostar,319766
2019-10-05 08:34,Ant Wan,Hon,222962
2019-10-05 08:37,M Huncho,One Summer,204750
2019-10-05 08:41,Dave,Samantha,220774
2019-10-05 08:45,Dave,No Words,230064
2019-10-05 08:49,Dave,Disaster (feat. J Hus),240160
2019-10-05 08:52,Dave,Thiago Silva,201963
2019-10-05 08:55,Drake,Behind Barz - Bonus,163120
2019-10-05 08:58,Oasis,Don't Look Back in Anger,7593
2019-10-05 08:58,Russ Millions,VidaLoca,179279
2019-10-05 09:01,AJ Tracey,Elastic,197837
2019-10-05 09:05,Bugzy Malone,Die By The Gun,248866
2019-10-05 09:09,Nafe Smallz,8 Missed Calls,221595
2019-10-05 09:14,Dave,God's Eye,316581
2019-10-05 09:18,Jaykae,Heartache,202111
2019-10-05 09:21,Krept & Konan,Ask Flipz,155818
2019-10-05 09:25,Ant Wan,Hon,222962
2019-10-05 09:28,Ant Wan,Mama,209411
2019-10-05 09:32,Ant Wan,Kall,174250
2019-10-05 09:35,Ant Wan,Ghettostar,187272
2019-10-05 09:39,Ant Wan,Ikon,219386
2019-10-05 09:42,Ant Wan,Mama,209411
2019-10-05 10:23,Lamix,Designer (feat. Ant Wan),111998
2019-10-05 10:26,Ant Wan,Ghettostar,187272
2019-10-05 10:30,Ant Wan,Hon,222962
2019-10-05 10:33,Dave,Samantha,220774
2019-10-05 10:37,Dave,No Words,210904
2019-10-05 10:43,Dave,Disaster (feat. J Hus),182476
2019-10-05 12:10,Travis Scott,HIGHEST IN THE ROOM,319101
2019-10-05 13:37,M Huncho,One Summer,144803
2019-10-05 13:37,Travis Scott,HIGHEST IN THE ROOM,53205
2019-10-05 13:45,Fatima Yamaha,What's a Girl to Do,446510
2019-10-05 13:51,DJ BORING,Winona,332851
2019-10-05 15:27,Daniel Deluxe,Broken Seal,70096
2019-10-05 15:29,FM-84,Running in the Night,100504
2019-10-05 15:29,Amelie Lens,Energize,2930
2019-10-05 15:39,Ilario Alicante,Vacaciones en Chile,590331
2019-10-05 15:44,Julio Bashmore,Holding On (feat. Sam Dew),282440
2019-10-05 15:47,Fatima Yamaha,Sushi and Baklava,226998
2019-10-05 15:54,Tigerskin,Check Mate,388035
2019-10-05 16:00,SBTRKT,Right Thing to Do,202573
2019-10-05 16:00,Sammy Porter,A Bit Patchy,1040
2019-10-05 16:00,Adam Beyer,Space Date,27070
2019-10-05 16:00,Usio,Hadithi Fupi - Original Mix,1450
2019-10-05 16:01,Boris Brejcha,Angel in the Sky,2550
2019-10-05 16:01,Disclosure,When A Fire Starts To Burn,3060
2019-10-05 16:01,Kornél Kovács,Purple Skies - D. Tiff's Plush Vocal,870
2019-10-05 16:01,Tiga,Stay Cool - BETON Remix,4060
2019-10-05 16:01,Glowal,Cries,2930
2019-10-05 16:05,HNNY,Most Really Pretty Girls Have Pretty Ugly Feet,261862
2019-10-05 16:13,Fatima Yamaha,What's a Girl to Do,446510
2019-10-05 16:14,Henry Krinkle,Stay - Kölsch Remix,11960
2019-10-05 16:14,Audio Bullys,The Scene,71957
2019-10-05 16:21,DJ BORING,Winona,449678
2019-10-05 16:24,Super Flu,Volkwein,148211
2019-10-06 09:29,Édith Piaf,Les trois cloches,7040
2019-10-06 09:29,Little Simz,Selfish,1770
2019-10-06 09:32,Travis Scott,HIGHEST IN THE ROOM,145152
2019-10-06 09:36,Ant Wan,Ghettostar,228956
2019-10-06 09:40,Ant Wan,Hon,246525
2019-10-06 09:44,Ant Wan,Mama,287785
2019-10-06 09:48,BROCKHAMPTON,SUGAR,204533
2019-10-06 09:54,Nas,No Bad Energy,2581
2019-10-06 09:54,Aitch,Taste (Make It Shake),2112
2019-10-06 09:54,Viigo,Move,361516
2019-10-06 09:54,The Beatles,Penny Lane - Remastered 2009,7713
2019-10-06 09:59,Claire Laffut,Vérité,6271
2019-10-06 09:59,Nas,No Bad Energy,2837
2019-10-06 09:59,Lamix,Main Squeeze (feat. Jireel),1194
2019-10-06 09:59,Billie Eilish,xanny,1280
2019-10-06 09:59,"Tyler, The Creator",A BOY IS A GUN*,1173
2019-10-06 09:59,Aitch,Taste (Make It Shake),171498
2019-10-06 09:59,Billie Eilish,my strange addiction,6336
2019-10-06 10:02,Little Simz,Venom,154749
2019-10-06 10:05,Unknown T,Homerton B,192000
2019-10-06 10:07,SL,100 Thoughts,123843
2019-10-06 10:10,Avelino,Belly of the Beast,178562
2019-10-06 10:13,Col3trane,Superpowers (with GoldLink),182082
2019-10-06 10:18,Omar LinX,Black Rose,280118
2019-10-06 10:22,Headie One,Both,213586
2019-10-06 10:26,6IXVI,Fake Love,243370
2019-10-06 10:29,"OK, Parade",Circles,210526
2019-10-06 10:30,Mario Basanov,I'll Be Gone,43122
2019-10-06 10:35,Russ Millions,Keisha & Becky - Remix,252906
2019-10-06 10:38,Mura Masa,Love$ick (feat. A$AP Rocky),186593
2019-10-06 15:54,Super Flu,Volkwein,395801
2019-10-06 16:21,My Digital Enemy,La Bruja,273149
2019-10-06 21:24,My Digital Enemy,La Bruja,550
2019-10-06 21:24,Autotune,Blade Runner,3950
2019-10-06 21:27,Ray Tracing,Mariopaint,178700
2019-10-07 07:43,Travis Scott,HIGHEST IN THE ROOM,175720
2019-10-07 07:46,M Huncho,One Summer,204750
2019-10-07 07:50,Dave,Samantha,205430
2019-10-07 11:04,Little Simz,Selfish,282800
2019-10-07 11:06,M Huncho,One Summer,28650
2019-10-07 11:06,Travis Scott,HIGHEST IN THE ROOM,119259
2019-10-07 11:14,Fatima Yamaha,What's a Girl to Do,425600
2019-10-07 11:18,Ray Tracing,Mariopaint,295517
2019-10-07 11:22,Storken,Lille Vals,235176
2019-10-07 11:30,DJ BORING,Winona,363900
2019-10-07 11:30,Octo Octa,Bodies Meld Together,6485
2019-10-07 11:30,Mall Grab,Liverpool Street In The Rain,5717
2019-10-07 11:30,Denis Sulta,Our World (With a Boy On Its Shoulders),9727
2019-10-07 11:32,Vito Ricci,I'm At That Party Right Now - Original Mix,123541
2019-10-07 11:33,Johnnydangerous,King of Clubs,51562
2019-10-07 11:33,Kornél Kovács,Purple Skies - D. Tiff's Plush Vocal,7103
2019-10-07 11:47,Kornél Kovács,Marathon - Paradise Alley Version,299968
2019-10-07 11:47,Mall Grab,Liverpool Street In The Rain,597
2019-10-07 11:47,Mall Grab,Temperature Rising,44693
2019-10-07 11:48,Dynatron,On the Edge of Space,2111
2019-10-07 11:48,Daniel Deluxe,Broken Seal,12949
2019-10-07 11:48,Miami Nights 1984,MN84 Theme,18666
2019-10-07 11:48,Mall Grab,Pool Party Music,10346
2019-10-07 11:51,Dreddd,The Sound,5418
2019-10-07 11:51,Arcade High,Outrun This!,4053
2019-10-07 11:51,FM-84,Running in the Night,180096
2019-10-07 11:51,Gost,Commencement,3157
2019-10-07 11:51,Kiomono,Officer Chase,2858
2019-10-07 11:53,Perturbator,Neo Tokyo,91861
2019-10-07 11:54,deadmau5,Deus Ex Machina,58154
2019-10-07 11:58,Alphaville,Forever Young,226706
2019-10-07 11:59,Alphaville,Forever Young,52516
2019-10-07 12:02,Octavian,100 Degrees (feat. Sam Wise),178580
2019-10-07 12:05,Yung Tory,Told You,152842
2019-10-07 12:06,Apparat,Sweet Unrest,68665
2019-10-07 12:09,Dillon Cooper,Trips,156181
2019-10-07 12:09,Apparat,Goodbye,20778
2019-10-07 12:12,Young T & Bugsey,4x4,164458
2019-10-07 12:14,Yung Tory,Picture Me,121621
2019-10-07 12:15,D-Block Europe,nASSty,101952
2019-10-07 12:18,6ixbuzz,Up & Down,176058
2019-10-07 12:22,AJ Tracey,Quarterback (Secure The Bag!),207000
2019-10-07 12:25,Ghostpoet,Cold Win,197320
2019-10-07 12:28,Big Lean,Hermes,189544
2019-10-07 12:38,Omar LinX,"Red Light, Green Light (Zeds Dead Remix)",248860
2019-10-07 13:31,Ray Tracing,Mariopaint,77336
2019-10-07 13:58,Carl Cox,Time for House Music - Davide Squillace Remix,329223
2019-10-07 14:02,Tuff London,Attack The Block,275054
2019-10-07 14:08,Against All Logic,Cityfade,340741
2019-10-07 14:18,Kotelett & Zadak,Clovis,579605
2019-10-07 14:43,Len Faki,Death By House - Adam Beyer & Jesper Dahlback Remix,63589
2019-10-07 15:20,Adriatique,Undrstnd,365340
2019-10-07 15:23,Midnight Danger,Sleepless Nights,203070
2019-10-07 15:28,Perturbator,Vantablack,304422
2019-10-07 15:33,Sub Morphine,UltraNova,292800
2019-10-07 15:39,Dreddd,Only Flesh,327758
2019-10-07 15:43,Metro Exodus,In the House In a Heartbeat,256400
2019-10-07 15:47,Danger,4:30,271946
2019-10-07 16:36,Mick Gordon,Bfg Division,884552
2019-10-07 16:37,NorthSideBenji,Clicquot,151410
2019-10-07 17:06,Frank Klepacki,Hell March,384935
2019-10-07 17:10,Dance With the Dead,Tension,236440
2019-10-07 17:15,Goldfrapp,Strict Machine,301147
2019-10-07 17:19,Electric Youth,Innocence,234120
2019-10-07 17:29,John Cage,In a Landscape (John Cage) - Si Begg Remix,402754
2019-10-07 17:33,Kalax,Renegade,227317
2019-10-07 17:35,Scattle,Knock Knock,101844
2019-10-07 17:35,Power Glove,Power Core,36610
2019-10-07 17:36,Scandroid,The Force Theme,4570
2019-10-07 17:39,Perturbator,Humans Are Such Easy Prey,182001
2019-10-07 17:52,Dan Terminus,Refuge,219728
2019-10-08 07:50,Frank Klepacki,Hell March,31402
2019-10-08 07:52,Dave,No Words,426
2019-10-08 07:52,Travis Scott,HIGHEST IN THE ROOM,139456
2019-10-08 07:56,Dave,Samantha,220774
2019-10-08 07:58,Looptroop Rockers,Fever,147855
2019-10-08 08:03,Ray Tracing,Mariopaint,295517
2019-10-08 08:07,Storken,Lille Vals,235176
2019-10-08 12:08,DJ BORING,Winona,500262
2019-10-08 12:14,Against All Logic,Cityfade,340741
2019-10-08 12:21,Fatima Yamaha,What's a Girl to Do,446510
2019-10-08 12:25,Qaadir Howard,Bloodied and a Mess,198229
2019-10-08 12:29,Man Tear,Night Fantastic,268333
2019-10-08 12:50,Fatima Yamaha,What's a Girl to Do,1493
2019-10-08 12:50,Raumakustik,Get Together,103076
2019-10-08 12:50,AlunaGeorge,You Know You Like It - Bondax Remix,1962
2019-10-08 12:57,DJ BORING,Winona,433194
2019-10-08 12:57,Laurence Guy,Wildlife,4778
2019-10-08 13:02,Little Simz,Selfish,204223
2019-10-08 13:06,M Huncho,One Summer,29454
2019-10-08 13:06,Travis Scott,HIGHEST IN THE ROOM,219325
2019-10-08 13:10,Dave,Samantha,220774
2019-10-08 13:22,Dave,Disaster (feat. J Hus),211023
2019-10-08 13:25,Dave,No Words,210904
2019-10-08 13:40,Dan Terminus,Refuge,1150
2019-10-08 14:03,Lost Years,West Side Lane,148930
2019-10-08 14:26,Dave,Disaster (feat. J Hus),180552
2019-10-08 14:27,Travis Scott,HIGHEST IN THE ROOM,5824
2019-10-08 14:27,Little Simz,Selfish,11221
2019-10-08 14:30,Linkin Park,Points of Authority,200240
2019-10-08 14:34,J. Cole,G.O.M.D.,2047
2019-10-08 14:34,Billie Eilish,all the good girls go to hell,981
2019-10-08 14:34,Jireel,Criminal,10261
2019-10-08 14:34,Teedra Moses,Be Your Girl,1386
2019-10-08 14:34,Urge Overkill,"Girl, You'll Be a Woman Soon",1429
2019-10-08 14:34,Omulu,Bonde da Pantera,240123
2019-10-08 14:34,Ant Wan,Livsstil,895
2019-10-08 14:34,Llojd,Jag kommer älska mitt liv snart,12780
2019-10-08 14:38,Ant Wan,Ghettostar,211609
2019-10-08 16:51,Ant Wan,Hon,309840
2019-10-08 17:02,Ant Wan,Legend,46595
2019-10-08 17:06,Ant Wan,Mama,238314
2019-10-08 17:09,Ant Wan,Thug,177975
2019-10-08 17:12,Ant Wan,Rikare,193000
2019-10-08 17:16,Ant Wan,Flera Days,226115
2019-10-08 17:18,Ant Wan,Drip,167500
2019-10-08 17:22,Ant Wan,Fendi,228000
2019-10-08 17:25,Ant Wan,Blessed,162000
2019-10-08 17:28,Ant Wan,Wow,193000
2019-10-08 17:32,Ant Wan,Sativa,259399
2019-10-08 17:35,Ant Wan,Boo,164000
2019-10-08 17:39,Ant Wan,Ikon,219386
2019-10-08 17:42,Ant Wan,Mitt Liv,170000
2019-10-08 17:45,Ant Wan,Kokain City,217777
2019-10-08 17:48,Ant Wan,Kall,174250
2019-10-08 17:52,Lamix,Designer (feat. Ant Wan),197522
2019-10-08 17:55,Ant Wan,Mama,209411
2019-10-08 17:59,Ant Wan,Hon,222962
2019-10-08 19:18,Yves Montand,Sous le ciel de Paris,12949
2019-10-08 19:18,Ant Wan,Ghettostar,5558
2019-10-08 19:18,Joe Dassin,Les Champs-Elysées,11456
2019-10-09 05:45,Yves Montand,Sous le ciel de Paris,5760
2019-10-09 05:45,Charles Aznavour,Hier encore,895
2019-10-09 05:45,Édith Piaf,"Non, je ne regrette rien",10453
2019-10-09 05:48,Édith Piaf,La vie en rose,185527
2019-10-09 05:51,Johnny Hallyday,L'idole des jeunes,148093
2019-10-09 05:51,Tape Loader,Eating Right,5120
2019-10-09 05:51,Timecop1983,Summer Heat,8085
2019-10-09 05:51,Mega Drive,Power Driver,6570
2019-10-09 05:51,Guy Béart,L'eau vive,938
2019-10-09 05:51,Françoise Hardy,Que reste t-il de nos amours ?,6371
2019-10-09 05:52,Vinny Villbass,Moneymaker - Queens Lead Hat Mix,7082
2019-10-09 06:04,Ant Wan,Hon,308371
2019-10-09 06:07,Ant Wan,Mama,209411
2019-10-09 06:10,Ant Wan,Kall,174250
2019-10-09 06:13,Ant Wan,Ghettostar,187272
2019-10-09 06:16,Ant Wan,Livsstil,178768
2019-10-09 06:21,Ant Wan,Mama,43721
2019-10-09 06:21,Ant Wan,Livsstil,32471
2019-10-09 06:27,Ross from Friends,Bootman,365968
2019-10-09 06:36,Kollektiv Turmstrasse,Sorry I Am Late - Extended,489714
2019-10-09 06:39,BROCKHAMPTON,I BEEN BORN AGAIN,219720
2019-10-09 06:42,Flume,Quits,176616
2019-10-09 06:44,Ross from Friends,Family Portrait,102310
2019-10-09 06:48,Ed Sheeran,"Take Me Back To London (Sir Spyro Remix) [feat. Stormzy, Jaykae & Aitch]",231427
2019-10-09 06:52,Frank Ocean,Ivy,249191
2019-10-09 06:56,MorMor,Heaven's Only Wishful,243216
2019-10-09 07:02,Miriam Bryant,Du Med Dig,3983
2019-10-09 07:02,Ross from Friends,Thank God I'm A Lizard,29888
2019-10-09 07:02,Ross from Friends,Thank God I'm A Lizard,332572
2019-10-09 07:05,Miriam Bryant,Du Med Dig,195133
2019-10-09 07:15,Frank Ocean,Pyramids,592920
2019-10-09 07:21,Looptroop Rockers,Thief,318720
2019-10-09 07:25,BROCKHAMPTON,NO HALO,244558
2019-10-09 10:45,BROCKHAMPTON,NO HALO,7744
2019-10-09 10:48,BROCKHAMPTON,LOVE ME FOR LIFE,191893
2019-10-09 12:53,BROCKHAMPTON,NO HALO,259746
2019-10-09 12:56,BROCKHAMPTON,BOY BYE,8381
2019-10-09 12:56,BROCKHAMPTON,SUGAR,204533
2019-10-09 13:00,Little Simz,Selfish,226096
2019-10-09 13:03,Travis Scott,HIGHEST IN THE ROOM,175720
2019-10-09 13:28,Lost Years,West Side Lane,61348
2019-10-09 13:34,Celldweller,My Disintegration,380885
2019-10-09 13:37,Sami Matar,Gutterpunk Kids,3370
2019-10-09 13:37,Nightstop,Drive-by Stalking,760
2019-10-09 13:37,Lost Years,Converter,155376
2019-10-09 13:37,Gunship,Art3mis & Parzival,21330
2019-10-09 15:21,Sami Matar,Gutterpunk Kids,165002
2019-10-09 15:21,Mick Gordon,Rip & Tear,5838
2019-10-09 15:21,Thomas Barrandon,The Quiet Earth,840
2019-10-09 15:22,Looptroop Rockers,Fever,1680
2019-10-09 15:22,Per QX,The Beat - Original Mix,4230
2019-10-09 15:22,Einár,Rör Mig,1940
2019-10-09 15:22,Off The Meds,Belter - Joy O Belly Mix,6540
2019-10-09 15:22,Denz,DE SANT,1090
2019-10-09 15:22,Ant Wan,Ghettostar,4330
2019-10-09 15:22,Ant Wan,Ghettostar,4990
2019-10-09 15:23,Ant Wan,Hon,56230
2019-10-09 15:26,Ant Wan,Hon,166746
2019-10-09 15:29,Ant Wan,Livsstil,154838
2019-10-09 15:32,Ant Wan,Mama,209411
2019-10-09 15:35,Ant Wan,Kall,174250
2019-10-09 15:38,Ant Wan,Ghettostar,187272
2019-10-09 15:42,Ant Wan,Livsstil,154838
2019-10-09 15:45,Ant Wan,Flera Days,226115
2019-10-09 15:49,Ant Wan,Ikon,219386
2019-10-09 15:53,Ant Wan,Kokain City,217777
2019-10-09 15:55,Ant Wan,Thug,4140
2019-10-09 15:55,Ant Wan,Livsstil,3660
2019-10-09 15:55,Ant Wan,Drip,142622
2019-10-09 15:55,Ant Wan,Ghettostar,4630
2019-10-09 15:55,Ant Wan,Flera Days,1570
2019-10-09 15:56,Ant Wan,Hon,1510
2019-10-09 15:56,Ant Wan,Hon,3000
2019-10-09 15:56,Ant Wan,Thug,10900
2019-10-09 15:56,Ant Wan,Ghettostar,3380
2019-10-09 15:56,Ant Wan,Flera Days,650
2019-10-09 15:56,Ant Wan,Flera Days,900
2019-10-09 15:56,Ant Wan,Ikon,6530
2019-10-09 15:56,Ant Wan,Ikon,1540
2019-10-09 16:00,Ant Wan,Ikon,224756
2019-10-09 16:52,Ant Wan,Livsstil,139967
2019-10-09 16:56,Ant Wan,Kokain City,217777
2019-10-09 16:59,Ant Wan,Thug,175714
2019-10-09 17:02,Ant Wan,Hon,222962
2019-10-09 17:06,Ant Wan,Flera Days,179531
2019-10-09 17:10,Storken,Lille Vals,235176
2019-10-09 17:15,Ray Tracing,Mariopaint,295517
2019-10-09 17:16,Vito Ricci,I'm At That Party Right Now - Original Mix,80235
2019-10-09 17:23,Fatima Yamaha,What's a Girl to Do,419723
2019-10-09 17:28,DJ BORING,Winona,302837
2019-10-09 17:41,M Huncho,One Summer,341196
2019-10-09 17:45,Dave,Samantha,220774
2019-10-09 17:47,Dave,No Words,158797
2019-10-09 17:47,Dave,Disaster (feat. J Hus),1813
2019-10-09 17:51,Dave,Thiago Silva,206486
2019-10-09 17:52,Oasis,Don't Look Back in Anger,1194
2019-10-09 17:52,Drake,Behind Barz - Bonus,76917
2019-10-09 17:52,Russ Millions,VidaLoca,1749
2019-10-09 17:52,AJ Tracey,Elastic,831
2019-10-09 17:54,Oasis,Don't Look Back in Anger,19882
2019-10-09 20:47,Oasis,Don't Look Back in Anger,9338
2019-10-09 20:47,Oasis,Wonderwall,937712
2019-10-09 20:53,Ant Wan,Thug,1194
2019-10-09 20:53,Oasis,Stand By Me,333845
2019-10-09 20:53,Ant Wan,Flera Days,1002
2019-10-09 20:59,Ant Wan,Livsstil,368150
2019-10-09 21:03,Ant Wan,Hon,222962
2019-10-09 21:35,Ant Wan,Kokain City,105934
2019-10-09 21:35,Dave,Samantha,17152
2019-10-10 06:45,Oasis,Don't Look Back in Anger,1941
2019-10-10 06:45,Oasis,Wonderwall,277034
2019-10-10 06:47,Oasis,Stand By Me,127466
2019-10-10 06:48,Arctic Monkeys,Arabella,83391
2019-10-10 07:05,Arctic Monkeys,Do I Wanna Know?,123029
2019-10-10 14:55,Oasis,Wonderwall,212202
2019-10-10 15:00,Ant Wan,Livsstil,311285
2019-10-10 15:04,Ant Wan,Kokain City,217777
2019-10-10 15:21,DJ BORING,Winona,43890
2019-10-10 15:21,Ant Wan,Thug,16131
2019-10-10 15:30,DJ BORING,Winona,511031
2019-10-10 15:32,Ant Wan,Livsstil,154838
2019-10-10 15:40,Johnnydangerous,King of Clubs,442207
2019-10-10 15:45,Ray Tracing,Mariopaint,295517
2019-10-10 15:49,Storken,Lille Vals,235176
2019-10-10 15:54,Mall Grab,Liverpool Street In The Rain,332437
2019-10-10 16:02,Fatima Yamaha,What's a Girl to Do,446510
2019-10-10 16:05,Édith Piaf,La Vie en rose,187733
2019-10-10 16:05,Channel Tres,Topdown,11540
2019-10-10 16:08,Françoise Hardy,Suzanne,188266
2019-10-10 16:09,Michel Houellebecq,Le film du dimanche,41087
2019-10-10 16:13,Claire Laffut,Vérité,225896
2019-10-10 16:16,Alice et Moi,Filme moi,209901
2019-10-10 17:20,Ant Wan,Kall,143399
2019-10-10 18:39,Snoop Dogg,What U Talkin' Bout,4501
2019-10-10 18:39,Migos,Bad and Boujee (feat. Lil Uzi Vert),10133
2019-10-10 18:39,50 Cent,Outta Control - Remix,2730
2019-10-10 18:39,Nas,Got Ur Self A...,24426
2019-10-10 18:41,Coolio,Gangsta's Paradise,113791
2019-10-10 18:41,Gorillaz,Tranz,2495
2019-10-10 18:41,NF,Warm Up,16448
2019-10-10 18:41,DJ Khaled,Just Us (feat. SZA),6869
