endTime,artistName,trackName,msPlayed
2020-07-10 13:28,Papillon Rising,Still,6848
2020-07-10 13:28,Joji,I Don't Wanna Waste My Time,9984
2020-07-11 09:10,Joji,I Don't Wanna Waste My Time,5944
2020-07-11 09:11,P3 Nyheter på en minut,"P3 Nyheter på en minut, 10 juli 17.00",81986
2020-07-11 09:12,P3 Nyheter på en minut,"P3 Nyheter på en minut, 10 juli 17.00",510
2020-07-11 09:12,Joji,Sanctuary,17870
2020-07-11 09:16,Joji,SLOW DANCING IN THE DARK,194676
2020-07-11 09:18,Dusty Springfield,Spooky,154528
2020-07-11 09:22,Dexys Midnight Runners,Come On Eileen,258763
2020-07-11 09:27,The Streets,Fit but You Know It,253466
2020-07-11 09:31,Kraftwerk,Computer Liebe,251160
2020-07-11 09:36,Frank Ocean,Nights,307151
2020-07-11 09:56,Frank Ocean,White Ferrari,174580
2020-07-11 10:05,Frank Ocean,White Ferrari,17020
2020-07-11 10:06,GRM Daily,Burning (feat. M Huncho & Dutchavelli),15004
2020-07-11 10:06,GRM Daily,Burning (feat. M Huncho & Dutchavelli),35201
2020-07-11 10:08,GRM Daily,Burning (feat. M Huncho & Dutchavelli),119132
2020-07-11 10:13,Tion Wayne,I Dunno (feat. Dutchavelli & Stormzy),24377
2020-07-11 10:18,Azizi Gibson,Smoking with the Gods,221722
2020-07-11 10:19,Disclosure,My High (Edit),1462
2020-07-11 10:19,Ant Wan,Mamacita,1137
2020-07-11 10:19,Sampa the Great,Energy,2345
2020-07-11 10:19,Azizi Gibson,Sex Message,1346
2020-07-11 10:19,Kojey Radical,Water (with Mahalia),2159
2020-07-11 10:19,Kanye West,Wash Us In The Blood,1184
2020-07-11 10:19,Kojey Radical,Same Boat (feat. Mereba),1253
2020-07-11 10:19,Disclosure,ENERGY (Edit),2530
2020-07-11 10:19,dutchavelli,Surely,1207
2020-07-11 10:19,Ty Dolla $ign,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",1044
2020-07-11 10:19,Polo G,21,1044
2020-07-11 10:19,Dave,Psycho,1277
2020-07-11 10:19,Azizi Gibson,Cabaret,76409
2020-07-11 10:19,"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),1323
2020-07-11 10:19,Z.E,JAGA BRÖDET,2600
2020-07-11 10:22,SHY FX,Bad After We (feat. Kojey Radical & Ghetts),160585
2020-07-11 11:29,Kojey Radical,If Only,12042
2020-07-11 11:30,Pink Floyd,Money - 2011 Remastered Version,3285
2020-07-11 11:32,Pink Floyd,Money - 2011 Remastered Version,139807
2020-07-11 11:35,Nena,99 Luftballons,200364
2020-07-11 11:40,Rammstein,Engel,264266
2020-07-11 13:12,In Flames,Only for the Weak,4928
2020-07-11 13:20,In Flames,Only for the Weak,38591
2020-07-11 13:31,Frank Ocean,Chanel,3274
2020-07-11 13:31,The Streets,You Can’t Afford Me (feat. Ms Banks),3227
2020-07-11 13:31,Frank Ocean,Futura Free,326267
2020-07-11 13:35,Frank Ocean,Ivy,243020
2020-07-11 13:53,Frank Ocean,Pink + White,9298
2020-07-11 13:53,Frank Ocean,Futura Free,13049
2020-07-11 13:56,The Weeknd,Blinding Lights,200040
2020-07-11 13:59,SAINt JHN,Roses - Imanbek Remix,176840
2020-07-11 14:02,Drake,Chicago Freestyle (feat. Giveon),168949
2020-07-11 14:08,Wu-Tang Clan,Reunited,321733
2020-07-11 14:11,Jaylib,Starz,183240
2020-07-11 14:11,Jaylib,Champion Sound,20097
2020-07-11 14:16,GZA,Liquid Swords,270800
2020-07-11 14:16,Jaylib,Heavy,25776
2020-07-11 14:17,GZA,Duel Of The Iron Mic,68150
2020-07-11 14:32,Moby,Porcelain,238920
2020-07-11 14:34,Sampa the Great,Energy,128523
2020-07-11 14:35,dutchavelli,Only If You Knew,1323
2020-07-11 14:35,J Hus,Triumph,40216
2020-07-11 14:36,Tion Wayne,I Dunno (feat. Dutchavelli & Stormzy),51408
2020-07-11 14:38,Tion Wayne,I Dunno (feat. Dutchavelli & Stormzy),1493
2020-07-11 14:38,Tion Wayne,I Dunno (feat. Dutchavelli & Stormzy),17229
2020-07-11 14:40,Jimi Hendrix,Little Wing,135024
2020-07-11 14:41,Kraftwerk,The Robots - 2009 Remaster,5874
2020-07-11 14:41,Jimi Hendrix,Voodoo Child (Slight Return),78204
2020-07-11 14:44,Kraftwerk,Numbers - 2009 Remaster,170689
2020-07-11 15:06,Kraftwerk,Home Computer - 2009 Remaster,216990
2020-07-11 15:11,Kraftwerk,Computer World - 2009 Remaster,306200
2020-07-11 15:16,Kraftwerk,Pocket Calculator - 2009 Remaster,296800
2020-07-11 15:19,Kraftwerk,Numbers - 2009 Remaster,200333
2020-07-11 15:22,Kraftwerk,Computer World 2 - 2009 Remaster,204666
2020-07-11 15:25,Kraftwerk,Computer Love - 2009 Remaster,151279
2020-07-11 18:50,Kraftwerk,Computer Love - 2009 Remaster,30037
2020-07-11 18:50,Kraftwerk,Numbers - 2009 Remaster,174954
2020-07-11 18:54,Kraftwerk,Computer Liebe,202410
2020-07-11 18:56,Kraftwerk,Schaufensterpuppen,103274
2020-07-11 18:59,Nena,99 Luftballons,137834
2020-07-11 19:02,Peter Schilling,Major Tom,179968
2020-07-12 16:57,National Anthem Band,"Germany National Anthem ""Das Deutschlandlied""",45674
2020-07-12 16:58,dutchavelli,Only If You Knew,12821
2020-07-12 16:58,dutchavelli,Only If You Knew,1770
2020-07-12 17:00,GRM Daily,Burning (feat. M Huncho & Dutchavelli),108031
2020-07-12 17:02,Stormzy,Vossi Bop,139626
2020-07-12 18:56,Frank Ocean,Futura Free,491242
2020-07-12 18:59,Frank Ocean,Pink + White,184516
2020-07-12 19:02,Frank Ocean,In My Room,133680
2020-07-12 19:02,Frank Ocean,Thinkin Bout You,30691
2020-07-12 19:04,Frank Ocean,Lost,136831
2020-07-12 19:10,Frank Ocean,Ivy,30778
2020-07-12 19:10,Frank Ocean,Nikes,314075
2020-07-12 19:15,Frank Ocean,Nights,307151
2020-07-12 19:17,Frank Ocean,Pretty Sweet,12591
2020-07-12 19:17,Frank Ocean,Solo (Reprise),78742
2020-07-12 19:21,Frank Ocean,White Ferrari,248807
2020-07-12 19:27,Frank Ocean,Seigfried,334570
2020-07-12 19:29,Frank Ocean,Godspeed,177922
2020-07-12 19:33,Frank Ocean,Futura Free,193580
2020-07-12 23:28,Frank Ocean,Ivy,3434
2020-07-12 23:33,Frank Ocean,Self Control,291508
2020-07-12 23:37,Frank Ocean,White Ferrari,230807
2020-07-12 23:42,Frank Ocean,Nights,307151
2020-07-12 23:47,Frank Ocean,Solo (Reprise),1968
2020-07-13 11:12,Yes,Roundabout - 2003 Remaster,190058
2020-07-13 11:13,Taku Iwasaki,Overdrive,4970
2020-07-13 11:13,Hiroaki Tommy Tominaga,JOJO SONO CHINO SADAME,67818
2020-07-13 11:13,Coda,BLOODY STREAM,5205
2020-07-13 11:14,Jin Hashimoto,STAND PROUD,8021
2020-07-13 12:29,Yes,Roundabout - 2003 Remaster,163008
2020-07-13 12:33,Nick Cave & The Bad Seeds,Up Jumped the Devil - 2010 Remastered Version,231168
2020-07-13 12:34,L'Impératrice,Vanille fraise,1280
2020-07-13 12:34,L'Impératrice,Voodoo?,59349
2020-07-13 12:34,Kasabian,Club Foot,1258
2020-07-13 12:34,Pulp,Disco 2000,8618
2020-07-13 12:34,L'Impératrice,Sonate Pacifique,5269
2020-07-13 12:34,Pulp,Mis-Shapes,4181
2020-07-13 12:35,L'Impératrice,Vanille fraise,71829
2020-07-13 12:36,3010,Fenêtres,51434
2020-07-13 12:36,L'Impératrice,Voodoo?,3989
2020-07-13 12:36,James Blake,Are You Even Real?,3007
2020-07-13 12:48,Omar Apollo,Ashamed,35050
2020-07-13 13:16,Dexys Midnight Runners,Come On Eileen,2858
2020-07-13 20:01,Frank Ocean,Cayendo (Side A - Acoustic),93482
2020-07-13 20:02,Frank Ocean,In My Room,9663
2020-07-13 20:05,Frank Ocean,DHL,188181
2020-07-13 20:05,Frank Ocean,Ivy,5845
2020-07-13 20:08,Frank Ocean,Pink + White,204819
2020-07-13 20:21,Frank Ocean,Thinkin Bout You,62947
2020-07-14 15:57,Frank Ocean,Futura Free,477952
2020-07-14 16:02,Disclosure,My High (Edit),1002
2020-07-14 16:02,The Streets,You Can’t Afford Me (feat. Ms Banks),1663
2020-07-14 16:02,Tion Wayne,I Dunno (feat. Dutchavelli & Stormzy),1173
2020-07-14 16:02,Sampa the Great,Energy,3882
2020-07-14 16:02,Azizi Gibson,Sex Message,1727
2020-07-14 16:02,Ty Dolla $ign,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",2048
2020-07-14 16:02,Frank Ocean,Futura Free,318165
2020-07-14 16:03,Yves Tumor,Noid,14058
2020-07-14 16:03,Faye Webster,Room Temperature,4757
2020-07-14 16:03,Westerman,Blue Comanche,1493
2020-07-14 16:03,Polo G,21,6378
2020-07-14 16:03,Daniel Caesar,Who Hurt You?,1301
2020-07-14 16:06,Flobots,Handlebars,206813
2020-07-14 16:10,Mac DeMarco,Chamber Of Reflection,231723
2020-07-14 16:12,The Red Pears,One by One,118271
2020-07-14 20:56,Shing02,Luv (sic) pt2,29957
2020-07-14 20:57,King Krule,"Alone, Omen 3",56298
2020-07-14 21:01,Joji,SLOW DANCING IN THE DARK,209273
2020-07-14 21:01,Frank Ocean,In My Room,9194
2020-07-14 21:01,Frank Ocean,Nights,32938
2020-07-14 21:04,Joji,Sanctuary,136554
2020-07-14 21:05,dj poolboi,don't be so hard on yourself,47423
2020-07-14 21:09,dj poolboi,like we were the last two people on earth,254460
2020-07-14 21:10,dj poolboi,it's alright now,76644
2020-07-15 11:00,SWV,Rain,2986
2020-07-15 11:00,Todd Rundgren,International Feel - 2015 Remaster,5695
2020-07-15 11:00,Fleetwood Mac,Little Lies - 2017 Remaster,23231
2020-07-15 11:00,Panda Bear,Mr Noah,28160
2020-07-15 11:00,ScHoolboy Q,Kno Ya Wrong,4138
2020-07-15 11:01,Frank Ocean,Chanel,447
2020-07-15 11:01,Drexciya,Andreaen Sand Dunes,5823
2020-07-15 11:01,Les Ya Toupas Du Zaire,Je Ne Bois Pas Beaucoup,4928
2020-07-15 11:01,JAY-Z,Dead Presidents II,3178
2020-07-15 11:01,Future,Codeine Crazy,2943
2020-07-15 11:01,Migos,First 48,1408
2020-07-15 11:01,Joy Again,On A Farm,4714
2020-07-15 11:01,Aphex Twin,IZ-US,4074
2020-07-15 11:01,Curtis Mayfield,So In Love,3093
2020-07-15 11:01,Marvin Gaye,"When Did You Stop Loving Me, When Did I Stop Loving You",3114
2020-07-15 11:01,Frank Ocean,Crack Rock,4693
2020-07-15 11:01,M.C. Mack,"EZ Come, EZ Go",7743
2020-07-15 11:01,Burial,Hiders,3690
2020-07-15 11:01,Suspect,Fbg,4245
2020-07-15 11:01,Lil Uzi Vert,For Real,1834
2020-07-15 11:02,DJ Rashad,Lost Worlds,2111
2020-07-15 11:02,Air,La femme d'argent,11711
2020-07-15 11:02,Air,Alone in Kyoto,10389
2020-07-15 11:02,Nao,Bad Blood,2538
2020-07-15 11:02,Alex G,Master,4757
2020-07-15 11:02,Prince,When You Were Mine,1450
2020-07-15 11:02,The Isley Brothers,The Highways of My Life,3925
2020-07-15 11:02,Alex G,Gretel,13760
2020-07-15 11:02,OutKast,Humble Mumble (with Erykah Badu),4714
2020-07-15 11:02,The Notorious B.I.G.,I Got a Story to Tell - 2014 Remaster,2026
2020-07-15 13:33,Christine and the Queens,Je disparais dans tes bras,746
2020-07-15 13:33,Christine and the Queens,Je disparais dans tes bras,3968
2020-07-15 13:42,Christine and the Queens,Je disparais dans tes bras,236757
2020-07-15 13:46,Panda Bear,Mr Noah,253146
2020-07-15 13:47,Christine and the Queens,Mountains (we met),53254
2020-07-15 13:47,Christine and the Queens,Nada,8895
2020-07-15 13:50,dutchavelli,Only If You Knew,174706
2020-07-15 13:51,GRM Daily,Burning (feat. M Huncho & Dutchavelli),67523
2020-07-15 13:58,Pop Smoke,Dior,358336
2020-07-15 13:59,Pop Smoke,Welcome To The Party,1088
2020-07-15 13:59,Pop Smoke,Better Have Your Gun,42069
2020-07-15 13:59,Pop Smoke,The Woo (feat. 50 Cent & Roddy Ricch),46911
2020-07-15 14:00,Victor Leksell,Va min,7765
2020-07-15 14:00,Pop Smoke,PTSD,3306
2020-07-15 14:00,Pop Smoke,Feeling,18837
2020-07-15 14:01,Jireel,Förvirrad,78805
2020-07-15 14:02,Jireel,Hur Känns Det,15914
2020-07-15 14:02,Jireel,LaLa,47082
2020-07-15 14:04,Jireel,Vibes,77503
2020-07-15 14:04,BENNETT,LEV MED MIG,21
2020-07-15 14:10,Lorentz,Lostboy,7594
2020-07-15 14:10,Lorentz,Spring Break Forever,64
2020-07-15 14:11,Lorentz,Spring Break Forever,4672
2020-07-15 14:16,Lorentz,Inte för oss,6037
2020-07-15 14:16,Pop Smoke,Dior,832
2020-07-15 14:16,Pop Smoke,Dior,196416
2020-07-15 14:30,Chase & Status,Funny - London Bars Vol. I,179066
2020-07-15 14:34,Stormzy,WickedSkengMan 4,194000
2020-07-15 14:37,Big Narstie,Gas Pipe,186845
2020-07-15 15:18,Chip,Hear Dis,92411
2020-07-15 15:18,Pop Smoke,Dior (with Gunna) - Remix,417
2020-07-15 15:18,Pop Smoke,Dior,116
2020-07-15 15:21,Pop Smoke,Dior,216386
2020-07-15 15:24,dutchavelli,Surely,188108
2020-07-15 15:27,Tion Wayne,I Dunno (feat. Dutchavelli & Stormzy),178137
2020-07-15 15:30,Azizi Gibson,Cabaret,185202
2020-07-15 15:32,Jireel,Förvirrad,100123
2020-07-15 15:32,Jireel,Förvirrad,1904
2020-07-15 15:33,The Streets,You Can’t Afford Me (feat. Ms Banks),25170
2020-07-15 15:36,"Tyler, The Creator",IGOR'S THEME,200693
2020-07-15 16:26,The Streets,You Can’t Afford Me (feat. Ms Banks),789
2020-07-15 16:26,Ant Wan,Jag & Du,5186
2020-07-15 16:26,Jireel,Förvirrad,1536
2020-07-15 16:26,Jireel,Förvirrad,4906
2020-07-15 16:26,Jireel,Cataleya - Spirello Remix,1002
2020-07-15 16:29,Jireel,Chérie,155133
2020-07-15 16:35,Jireel,För Evigt (feat. estraden),359636
2020-07-15 16:36,Jireel,Vibes,37531
2020-07-15 19:20,Ant Wan,Mamacita,13397
2020-07-15 20:48,Frank Ocean,Pink Matter,5930
2020-07-15 20:48,Frank Ocean,Pink + White,160384
2020-07-15 20:58,The Weeknd,Sidewalks,195008
2020-07-15 21:00,Kendrick Lamar,m.A.A.d city,91157
2020-07-15 21:03,Pop Smoke,Dior,163221
2020-07-16 03:32,dutchavelli,Surely,101311
2020-07-16 03:36,Frank Ocean,Pink Matter,320
2020-07-16 03:36,Frank Ocean,White Ferrari,233173
2020-07-16 03:41,Frank Ocean,Pink Matter,268813
2020-07-16 12:08,Ty Dolla $ign,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",553
2020-07-16 12:10,P3 Nyheter på en minut,"P3 Nyheter på en minut, 16 juli 12.00",81881
2020-07-16 12:10,Kontrollbehov,097. The OG sladderpodd! ,1429
2020-07-16 12:37,Styrkelabbet,"Avsnitt 237: ”Så tappar du 6 kg på 14 dagar”, skriker löpsedeln – men är det rimligt?",1572786
2020-07-16 12:38,Kontrollbehov,097. The OG sladderpodd! ,88212
2020-07-16 12:43,dj poolboi,like we were the last two people on earth,275000
2020-07-16 12:46,dj poolboi,pretend we're okay,169453
2020-07-16 12:48,dj poolboi,don't be so hard on yourself,145000
2020-07-16 12:48,dj poolboi,like we were the last two people on earth,3316
2020-07-16 12:51,dj poolboi,it's alright now,160000
2020-07-16 12:51,dj poolboi,like we were the last two people on earth,2109
2020-07-16 13:31,Kontrollbehov,097. The OG sladderpodd! ,299445
2020-07-16 13:33,Frank Ocean,Hero,137600
2020-07-16 13:34,"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),16298
2020-07-16 13:35,ROSALÍA,A Palé,8149
2020-07-16 13:35,The Rah Band,Messages from the Stars,15509
2020-07-16 13:36,Black Sabbath,Planet Caravan,27711
2020-07-16 14:14,Frank Ocean,Lens,20778
2020-07-16 14:17,Kevin Abstract,Peach,9194
2020-07-16 14:17,Frank Ocean,Pink Matter,1941
2020-07-16 14:17,Frank Ocean,Swim Good,81749
2020-07-16 14:22,Frank Ocean,Novacane,311296
2020-07-16 14:26,dutchavelli,Surely,207829
2020-07-16 14:32,Pop Smoke,Dior,303409
2020-07-16 14:35,Kendrick Lamar,DNA.,185946
2020-07-16 14:35,Pusha T,If You Know You Know,7021
2020-07-16 14:38,Pusha T,The Games We Play,175677
2020-07-16 14:41,Ant Wan,724,159157
2020-07-16 14:43,Ant Wan,Annan Kaliber,123317
2020-07-16 14:46,Ant Wan,Puss,150066
2020-07-16 14:46,Ty Dolla $ign,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",42644
2020-07-16 14:47,"Tyler, The Creator",I THINK,7573
2020-07-16 14:47,"Tyler, The Creator",BEST INTEREST,1749
2020-07-16 14:47,"Tyler, The Creator",Garden Shed (feat. Estelle),1642
2020-07-16 14:47,DC,Neighbourhood,17578
2020-07-16 14:47,"Tyler, The Creator",EARFQUAKE,1002
2020-07-16 14:48,"Tyler, The Creator",Glitter,490
2020-07-16 14:48,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),49109
2020-07-16 14:52,A$AP Rocky,Multiply (feat. Juicy J),223053
2020-07-16 15:01,A$AP Rocky,A$AP Forever (feat. Moby),454070
2020-07-16 15:05,A$AP Rocky,Peso,272534
2020-07-16 15:08,"Tyler, The Creator",I Ain't Got Time!,57566
2020-07-16 15:11,"Tyler, The Creator",November,5802
2020-07-16 15:11,"Tyler, The Creator",Droppin' Seeds (feat. Lil' Wayne),618
2020-07-16 15:11,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),1322
2020-07-16 15:11,Frank Ocean,Pink + White,181248
2020-07-16 15:13,"Tyler, The Creator",Foreword (feat. Rex Orange County),44202
2020-07-16 15:17,Frank Ocean,Pink Matter,268813
2020-07-16 15:22,Frank Ocean,Biking,277520
2020-07-16 15:26,A$AP Rocky,A$AP Forever (feat. Moby),233061
2020-07-16 15:34,Kanye West,Devil In A New Dress,766
2020-07-16 17:09,dutchavelli,Only If You Knew,2666
2020-07-16 17:13,Azizi Gibson,Cabaret,239026
2020-07-16 18:14,Azizi Gibson,Sex Message,175449
2020-07-16 18:21,EMMANUELLE,Italove,411648
2020-07-16 18:23,The Notorious B.I.G.,Ready to Die - 2006 Remaster,11520
2020-07-16 18:23,Luniz,I Got 5 On It,96917
2020-07-16 20:38,The Notorious B.I.G.,Gimme the Loot - 2005 Remaster,656384
2020-07-16 20:41,A$AP Rocky,Multiply (feat. Juicy J),214869
2020-07-16 20:43,A$AP Rocky,Peso,82581
2020-07-16 20:47,A$AP Rocky,A$AP Forever (feat. Moby),267178
2020-07-16 20:50,Frank Ocean,White Ferrari,146965
2020-07-17 11:58,Kontrollbehov,097. The OG sladderpodd! ,676202
2020-07-17 12:47,Kontrollbehov,097. The OG sladderpodd! ,1276864
2020-07-17 12:48,The Notorious B.I.G.,Gimme the Loot - 2005 Remaster,72896
2020-07-17 12:52,A$AP Rocky,Multiply (feat. Juicy J),223053
2020-07-17 12:56,Pop Smoke,Dior,216386
2020-07-17 13:09,"Tyler, The Creator",Potato Salad,182493
2020-07-17 13:12,Jireel,Förvirrad,143920
2020-07-17 13:13,The Streets,You Can’t Afford Me (feat. Ms Banks),47528
2020-07-17 13:17,Eminem,Survival,272417
2020-07-17 13:20,BlocBoy JB,Look Alive (feat. Drake),181263
2020-07-17 13:22,Boogie,Rainy Days (feat. Eminem),113618
2020-07-17 13:25,Tee Grizzley,Fuck It Off (feat. Chris Brown),147600
2020-07-17 13:26,50 Cent,In Da Club,49276
2020-07-17 13:26,Kanye West,Blood On The Leaves,3477
2020-07-17 13:26,SOB X RBE,Paramedic!,1322
2020-07-17 13:26,Young Thug,"Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)",2026
2020-07-17 13:26,Eminem,Lucky You (feat. Joyner Lucas),597
2020-07-17 13:26,Meek Mill,Ima Boss (feat. Rick Ross),917
2020-07-17 13:26,Usher,Yeah!,511
2020-07-17 13:26,Eminem,Godzilla (feat. Juice WRLD),725
2020-07-17 13:26,T.I.,No Mercy,448
2020-07-17 13:26,Lil Jon,"Rep Yo Click (Lil Jon feat. Bangladesh, Freeway & CyHi The Prynce)",1066
2020-07-17 13:27,Ant Wan,Jag & Du,5930
2020-07-17 13:31,Ant Wan,Kall,174250
2020-07-17 13:42,Ant Wan,Madame,121186
2020-07-17 13:46,A$AP Rocky,A$AP Forever (feat. Moby),233061
2020-07-17 13:52,Ant Wan,Puss,3921
2020-07-17 13:55,Joji,SLOW DANCING IN THE DARK,209273
2020-07-17 13:58,Joji,Sanctuary,180018
2020-07-17 14:01,Joji,YEAH RIGHT,174357
2020-07-17 14:04,Mura Masa,Love$ick (feat. A$AP Rocky),192160
2020-07-17 14:09,The Notorious B.I.G.,Gimme the Loot - 2005 Remaster,304146
2020-07-17 14:10,The Notorious B.I.G.,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,16457
2020-07-17 14:14,Mobb Deep,Survival of the Fittest,224533
2020-07-17 14:18,Mobb Deep,"Shook Ones, Pt. II",275681
2020-07-17 15:02,Mobb Deep,"Shook Ones, Pt. II",3626
2020-07-17 15:02,Mobb Deep,Temperature's Rising (feat. Crystal Johnson),21525
2020-07-17 15:09,Ross from Friends,John Cage,1258
2020-07-17 15:09,Ross from Friends,Wear Me Down,242943
2020-07-17 15:10,Ross from Friends,Bootman,1578
2020-07-17 17:52,Ross from Friends,Talk to Me You'll Understand,394111
2020-07-17 17:52,Ross from Friends,Bootman,85
2020-07-17 17:59,Ross from Friends,Talk to Me You'll Understand,377962
2020-07-17 17:59,Dj Steaw,Freee,10944
2020-07-17 17:59,Chambray,LOVING U,4373
2020-07-17 17:59,Earth Boys,Sonoma,19733
2020-07-17 18:00,Chez Damier,I Never Knew Love - Made In Detroit Extended Mix,21824
2020-07-17 18:04,Alphonse,Smokey - The Pilotwings Remix,259840
2020-07-18 09:56,Honey Dijon,Why (feat. Nomi Ruiz),9663
2020-07-18 09:56,Sebastian Manuel,The Mixologist - Rafa Barrios Remix,3754
2020-07-18 09:56,Honey Dijon,Thunda (feat. John Mendelsohn) - HNNY Remix,697429
2020-07-18 10:31,Alewya,Sweating (Honey Dijon Remix) - Edit,12010
2020-07-18 10:42,John Lennon,Mind Games - 2010 Mix,18005
2020-07-18 10:47,Frank Ocean,Cayendo (Side A - Acoustic),202200
2020-07-18 10:51,Frank Ocean,Pink Matter,268813
2020-07-18 10:54,Frank Ocean,Forrest Gump,194840
2020-07-18 10:58,Frank Ocean,Crack Rock,224146
2020-07-18 11:01,Frank Ocean,Monks,200240
2020-07-18 11:06,BROCKHAMPTON,FACE,259000
2020-07-18 11:10,BROCKHAMPTON,NO HALO,259746
2020-07-18 11:13,BROCKHAMPTON,SUGAR,204533
2020-07-18 11:14,SiR,Hair Down (feat. Kendrick Lamar),25236
2020-07-18 11:19,BROCKHAMPTON,SWEET,311529
2020-07-18 11:21,Frank Ocean,In My Room,133680
2020-07-18 11:27,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),279799
2020-07-18 11:29,Frank Ocean,Cayendo (Side A - Acoustic),85013
2020-07-18 11:34,BROCKHAMPTON,FACE,304950
2020-07-18 11:39,BROCKHAMPTON,NO HALO,278101
2020-07-18 11:43,BROCKHAMPTON,LOVE ME FOR LIFE,234911
2020-07-18 11:53,BROCKHAMPTON,VICTOR ROBERTS,54858
2020-07-18 12:11,The Notorious B.I.G.,Gimme the Loot - 2005 Remaster,186709
2020-07-18 12:12,Jireel,Förvirrad,11221
2020-07-18 12:18,Jireel,För Evigt (feat. estraden),53503
2020-07-18 12:18,Jireel,Cataleya - Spirello Remix,1450
2020-07-18 12:20,Disclosure,My High (Edit),1045
2020-07-18 12:20,Ant Wan,Mamacita,4735
2020-07-18 12:20,Jireel,Gav Allt,93845
2020-07-18 12:20,Knucks,Breakfast At Tiffany's,32256
2020-07-18 12:20,Azizi Gibson,Sex Message,3583
2020-07-18 12:20,"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),1343
2020-07-18 12:26,Alphonse,Smokey - The Pilotwings Remix,330472
2020-07-18 12:29,Aphex Twin,#3,3221
2020-07-18 12:29,Aphex Twin,IZ-US,3306
2020-07-18 12:29,Aphex Twin,IZ-US,160405
2020-07-18 12:29,Aphex Twin,Avril 14th,4565
2020-07-18 12:30,Snacks,Order To The Senses - Kornél Kovács Remix,9450
2020-07-18 12:30,Futers,Mackin',5482
2020-07-18 12:30,Highfield Casuals,Highfield Daze,1343
2020-07-18 12:30,Highfield Casuals,Highfield Daze,13141
2020-07-18 12:30,Aphex Twin,Alberto Balsalm,4373
2020-07-18 12:30,Omar S,I Wanna Know - Extramental Mix,5631
2020-07-18 12:33,Gerry Read,Lick It Off The Floor,151509
2020-07-18 16:31,Gerry Read,Lick It Off The Floor,10581
2020-07-18 16:32,A$AP Rocky,Distorted Records,13003
2020-07-18 16:36,A$AP Rocky,A$AP Forever (feat. Moby),233061
2020-07-18 16:39,"Tyler, The Creator",Potato Salad,182493
2020-07-18 16:56,Rejjie Snow,1992,167397
2020-07-18 16:58,Madvillain,All Caps,82765
2020-07-18 17:00,Madvillain,Figaro,145706
2020-07-18 17:05,The Notorious B.I.G.,Gimme the Loot - 2005 Remaster,304146
2020-07-18 17:06,Madvillain,Space Ho's Coast to Coast,50767
2020-07-18 17:09,DANGERDOOM,Sofa King,177066
2020-07-18 17:12,JJ DOOM,Guv'nor,183737
2020-07-18 17:14,J Dilla,Sniper Elite,116733
2020-07-18 17:15,MF DOOM,Smokin' That Shit!,88922
2020-07-18 17:18,"Tyler, The Creator",Yonkers,149397
2020-07-18 17:22,Moby,Porcelain,238920
2020-07-18 17:25,GZA,Shadowboxin',209973
2020-07-18 17:26,Kendrick Lamar,The Art of Peer Pressure,58136
2020-07-18 17:29,beabadoobee,Care,10727
2020-07-18 17:29,Beenie Man,Feel It Boy,1323
2020-07-18 17:29,Lyza Jane,The Killing Moon,19179
2020-07-18 17:29,The Fall,Totally Wired,4063
2020-07-18 17:29,Moby,Natural Blues,127291
2020-07-18 17:29,Sampa the Great,Energy,905
2020-07-18 17:29,The Chemical Brothers,Hey Boy Hey Girl,8939
2020-07-18 17:29,Nemir,Ça sert,1369
2020-07-18 17:29,Moby,Flower,1973
2020-07-18 17:29,Daft Punk,Too Long,9287
2020-07-18 17:30,L'Impératrice,Agitations tropicales,1509
2020-07-18 17:30,DIIV,Doused,2391
2020-07-18 17:34,Yves Tumor,Licking An Orchid,245550
2020-07-18 17:36,Oasis,Supersonic,1207
2020-07-18 17:36,Current Joys,Kids,11006
2020-07-18 17:36,Urge Overkill,"Girl, You'll Be a Woman Soon",20534
2020-07-18 17:36,The Red Pears,Flowers,128838
2020-07-18 17:41,MGMT,Kids,302840
2020-07-18 17:48,The Beatles,Hey Jude - Remastered 2015,425653
2020-07-18 17:53,Talking Heads,Psycho Killer - 2005 Remaster,261413
2020-07-18 17:55,Dusty Springfield,Spooky,125403
2020-07-18 17:56,Yes,Roundabout - 2003 Remaster,5317
2020-07-18 17:56,BROCKHAMPTON,FACE,45093
2020-07-18 17:58,Jimi Hendrix,Little Wing,145746
2020-07-18 18:05,Panda Bear,Mr Noah,129717
2020-07-18 18:10,Dave,Psycho,333966
2020-07-18 18:15,Avelino,Belly of the Beast,271210
2020-07-18 18:17,Drake,Behind Barz - Bonus,163120
